page_date,location,start_time,end_time,title,event_link,summary,image_url
20250414,"TechSpark High Bay, Hamerschlag Hall C101",5,7 p.m.,Drop in Mending Hours,https://events.cmu.edu/event/13507-drop-in-mending-hours,"This is an opportunity for students, faculty and staff to learn how to alter and repair clothing in a laid-back setting.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,535,534/483_square_ts_mending.rev.1739134315.png"
20250414,,6:30,7:30 p.m.,Ph.D. Student Support Group,https://events.cmu.edu/event/13210-phd-student-support-group,"The PhD Support Group offers space to confidentially discuss the stressors and challenges of navigating relationships with advisors and peers, academic milestones, academic hazing, low motivation, struggles with self-confidence, and efforts to lead a more balanced life.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
20250414,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250414,,,,Holy Week or Passion Week,https://events.cmu.edu/event/12508-holy-week-or-passion-week,,
20250414,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250414,,,,Mini-4 pass/no pass & withdrawal deadline,https://events.cmu.edu/event/12375-mini-4-passno-pass-withdrawal-deadline,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250414,,,,National Arab American Heritage Month,https://events.cmu.edu/event/12523-national-arab-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/287_UCM-HM24_Arab_American_Heritage_web-1200x1200.rev.1731418919.jpg"
20250414,,,,Passover,https://events.cmu.edu/event/12507-passover,,
20250414,,,,Semester & Mini-4 Faculty Course Evaluations open,https://events.cmu.edu/event/12376-semester-mini-4-faculty-course-evaluations,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250414,,,,Vaisakhi,https://events.cmu.edu/event/12510-vaisakhi,,
20250415,"Hunt Institute for Botanical Documentation, Hunt L...",9 a.m.,5 p.m.,Uncommon Perfection: Illustrations by Derek Norman,https://events.cmu.edu/event/13618-uncommon-perfection-illustrations-by-derek-norman,"In celebration of the recent acquisition of over 200 artworks by Derek Norman, this exhibition highlights work created over the last three decades and reflects his lifelong interest in the beauty of nature.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,28,400,428/498_hibd-norman-bluebells.rev.1740000919.jpg"
20250415,Online,2,3 p.m.,Libraries Workshop: Tips for Writing Literature Reviews: Part 1,https://events.cmu.edu/event/13103-libraries-workshop-tips-for-writing-literature,Are you getting stuck in the reading and writing for lit reviews? Learn some tips for synthesizing information in a literature review or in the introduction or discussion section of a research article.,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,1080,1080/404_UNIVERSITY_LIBRARIES_WORKSHOPS_8.rev.1736800001.png"
20250415,,4,5 p.m.,Invisible Fight: Chronic Illness Support Group,https://events.cmu.edu/event/13338-invisible-fight-chronic-illness-support-group,"Living with a chronic illness/medical condition can be an isolating experience. This support group is an opportunity for students who experience chronic conditions (i.e. asthma, diabetes, autoimmune diseases, cancer, and others) to gather in community for support and validation.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
20250415,"Highmark Center for Health, Wellness and Athletics...",5,7 p.m.,Peer Health Advocates Drop-In Hours,https://events.cmu.edu/event/13433-peer-health-advocates-drop-in-hours,"Explore featured health topics with activities and reflection prompts, and connect with students certified to provide health and wellness support.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,700,700/450_PHA_Calendar_Graphic.rev.1738338708.png"
20250415,"Counseling & Psychological Services, CaPS More...",5:30,6:30 p.m.,LGBTQIA+ Support and Social Group,https://events.cmu.edu/event/13354-lgbtqia-support-and-social-group,Come join us at this safer space for LGBTQIA+ folks to socialize and support one another!,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
20250415,"Kresge Theatre, College of Fine Arts",5:30,7 p.m.,Visiting Artist Lecture Series: Joan Kee,https://events.cmu.edu/event/13383-visiting-artist-lecture-series-joan-kee,The Orville M. Winsand Lecture for Critical Studies in Art,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,384,2560,2944/429_S25-Lecture-Announcement-4.rev.1737581756.jpg"
20250415,"Hunt Library, Floor 1, Studio A (106B)",6,8 p.m.,Playtest Night,https://events.cmu.edu/event/13484-playtest-night,"Join us for Playtest Night, an ongoing event series where Entertainment Technology Center and IDeATe students make their project work available for playtesting by guests.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,1654,1654/475_playtest_night_2025_spring_schedule.rev.1738689063.png"
20250415,"Carnegie Music Hall, Oakland @ 4400 Forbes Avenue,...",7,9 p.m.,Carnegie Mellon Jazz Orchestra & JIVE-Carnegie Mellon Jazz Choir,https://events.time.ly/vdibqnd/43900791,,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/244,0,1696,1453/146_Jazz_Ensemble.rev.1726251947.jpg"
20250415,"Philip Chosky Theater, Purnell Center for the Arts",8 p.m.,,"CMU Drama Presents: Titanic, the Musical",https://events.cmu.edu/event/12738-cmu-drama-presents-titanic-the-musical,"Epic, majestic, Tony Award-winning musical","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,116,630,746/302_Titanic_the_Musical.rev.1731959574.jpg"
20250415,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250415,,,,Holy Week or Passion Week,https://events.cmu.edu/event/12508-holy-week-or-passion-week,,
20250415,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250415,,,,National Arab American Heritage Month,https://events.cmu.edu/event/12523-national-arab-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/287_UCM-HM24_Arab_American_Heritage_web-1200x1200.rev.1731418919.jpg"
20250415,,,,Passover,https://events.cmu.edu/event/12507-passover,,
20250416,"Hunt Institute for Botanical Documentation, Hunt L...",9 a.m.,5 p.m.,Uncommon Perfection: Illustrations by Derek Norman,https://events.cmu.edu/event/13619-uncommon-perfection-illustrations-by-derek-norman,"In celebration of the recent acquisition of over 200 artworks by Derek Norman, this exhibition highlights work created over the last three decades and reflects his lifelong interest in the beauty of nature.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,28,400,428/498_hibd-norman-bluebells.rev.1740000919.jpg"
20250416,"CaPS Office, Highmark Center for Health, Wellness ...",4,5 p.m.,Master’s Student Support Group,https://events.cmu.edu/event/13322-masters-student-support-group,The Master’s Student Support Group provides an opportunity for students to come together and discuss the unique experiences and challenges of being a Master’s student.,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
20250416,"Well-being Lab (Room 104), Wellness & Meaning-...",7,8 p.m.,Paws to Relax: Weekly Pet Therapy Program,https://events.cmu.edu/event/13013-paws-to-relax-weekly-pet-therapy-program,,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,856,845/330_Capture.rev.1736271347.PNG"
20250416,"Philip Chosky Theater, Purnell Center for the Arts",8 p.m.,,"CMU Drama Presents: Titanic, the Musical",https://events.cmu.edu/event/12769-cmu-drama-presents-titanic-the-musical,"Epic, majestic, Tony Award-winning musical","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,116,630,746/302_Titanic_the_Musical.rev.1731959574.jpg"
20250416,"Kresge Theatre, College of Fine Arts @ 5000 Forbes...",8,10 p.m.,Carnegie Mellon Guitar Ensemble,https://events.time.ly/vdibqnd/43900792,,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,2180,1453/145_Guitar_Ensemble.rev.1726251782.jpg"
20250416,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250416,,,,Holy Week or Passion Week,https://events.cmu.edu/event/12508-holy-week-or-passion-week,,
20250416,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250416,,,,National Arab American Heritage Month,https://events.cmu.edu/event/12523-national-arab-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/287_UCM-HM24_Arab_American_Heritage_web-1200x1200.rev.1731418919.jpg"
20250416,,,,Passover,https://events.cmu.edu/event/12507-passover,,
20250417,"Hunt Institute for Botanical Documentation, Hunt L...",9 a.m.,5 p.m.,Uncommon Perfection: Illustrations by Derek Norman,https://events.cmu.edu/event/13620-uncommon-perfection-illustrations-by-derek-norman,"In celebration of the recent acquisition of over 200 artworks by Derek Norman, this exhibition highlights work created over the last three decades and reflects his lifelong interest in the beauty of nature.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,28,400,428/498_hibd-norman-bluebells.rev.1740000919.jpg"
20250417,"University Archives, Hunt Library 2nd Floor",10 a.m.,4 p.m.,University Archives: Drop-in Hours,https://events.cmu.edu/event/12947-university-archives-drop-in-hours,"On Thursdays between 10 a.m. and 4 p.m., the University Archives is open to researchers and the CMU community.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,1080,1080/319_dropin.rev.1733771447.png"
20250417,"Well-being Lab (Room 104), Wellness & Meaning-...",11 a.m.,1 p.m.,Monthly Crafternoon,https://events.cmu.edu/event/13024-monthly-crafternoon,,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/20,20,1384,1384/332_Crafternoon.rev.1736274438.png"
20250417,"Danforth Conference Room, CUC, or Zoom",Noon,1 p.m.,Staff Council General Body Meeting,https://events.cmu.edu/event/12668-staff-council-general-body-meeting-copy,"Staff Council General Body Meetings, held on the third Thursday of each month, are open to all CMU staff members. Current Staff Council events and committee updates are shared.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,500,500/284_staff-council-logo-white-background_2.rev.1731333153.png"
20250417,"Philip Chosky Theater, Purnell Center for the Arts",8 p.m.,,"CMU Drama Presents: Titanic, the Musical",https://events.cmu.edu/event/12770-cmu-drama-presents-titanic-the-musical,"Epic, majestic, Tony Award-winning musical","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,116,630,746/302_Titanic_the_Musical.rev.1731959574.jpg"
20250417,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
